track_id,playlist_titles,name_artist,playlist_count
3Qe0dJkQXx7jJWXRxuVqJ0,"['100 Most Uplifting Songs Ever', 'Best feel good songs ever', 'Sunny Afternoon Vibes']","['Easy - Commodores', 'Easy - Commodores', 'Easy - Commodores']",3
0tV8pOpiNsKqUys0ilUcXz,"['positive uplifting music', ""Women's fight songs"", 'Powerful Female Voices', 'motivated mornings.', ""Powerful Anthems for when you're in a funk""]","['Rise Up - Andra Day', 'Rise Up - Andra Day', 'Rise Up - Andra Day', 'Rise Up - Andra Day', 'Rise Up - Andra Day']",5
05wIrZSwuaVWhcv5FfqeH0,"['positive uplifting music', 'Upbeat driving music', 'THROWBACKS 80s, 90s, 00s', 'All 80 s Rock & Classic Hits', 'Roadtrip Bangers', '80s Workout Mix | Workout Hits | Aerobic Music | Training Fitness | Gym Motivation | Cardio | Treino', 'Kids Dance Party (Clean)', 'WAKE UP HYPE UP', 'super happy fun playlist', 'All 80 s Rock & Classic Hits', 'All 80 s Rock & Classic Hits']","['Walking On Sunshine - Katrina & The Waves', 'Walking On Sunshine - Katrina & The Waves', 'Walking On Sunshine - Katrina & The Waves', 'Walking On Sunshine - Katrina & The Waves', 'Walking On Sunshine - Katrina & The Waves', 'Walking On Sunshine - Katrina & The Waves', 'Walking On Sunshine - Katrina & The Waves', 'Walking On Sunshine - Katrina & The Waves', 'Walking On Sunshine - Katrina & The Waves', 'Walking On Sunshine - Katrina & The Waves', 'Walking On Sunshine - Katrina & The Waves']",11
4hObp5bmIJ3PP3cKA9K9GY,"['positive uplifting music', 'feel good', 'Oldies that everyone knows 🦤', 'happy songs to wake up to', 'sunny day 70’s vibes ']","[""Don't Worry Be Happy - Bobby McFerrin"", ""Don't Worry Be Happy - Bobby McFerrin"", ""Don't Worry Be Happy - Bobby McFerrin"", ""Don't Worry Be Happy - Bobby McFerrin"", ""Don't Worry Be Happy - Bobby McFerrin""]",5
7tqhbajSfrz2F7E1Z75ASX,"['positive uplifting music', 'Summer Boat Mix', 'Oldies that everyone knows 🦤', 'Oldies but Goldies', ""MAGIC 105.7 FM WMJI—Cleveland's Rock & Roll Oldies —The Greatest Hits of the 1950s, 1960s, & 1970s"", 'Best Soul Of All Time', 'CAR TUNES', 'Making Dinner Jams!', 'romcom main character morning routine ', 'Family Summer BBQ']","[""Ain't No Mountain High Enough - Marvin Gaye"", ""Ain't No Mountain High Enough - Marvin Gaye"", ""Ain't No Mountain High Enough - Marvin Gaye"", ""Ain't No Mountain High Enough - Marvin Gaye"", ""Ain't No Mountain High Enough - Marvin Gaye"", ""Ain't No Mountain High Enough - Marvin Gaye"", ""Ain't No Mountain High Enough - Marvin Gaye"", ""Ain't No Mountain High Enough - Marvin Gaye"", ""Ain't No Mountain High Enough - Marvin Gaye"", ""Ain't No Mountain High Enough - Marvin Gaye""]",10
27tNWlhdAryQY04Gb2ZhUI,"['positive uplifting music', 'Kids Pump Up Music', ""Powerful Anthems for when you're in a funk""]","['Roar - Katy Perry', 'Roar - Katy Perry', 'Roar - Katy Perry']",3
2xGjteMU3E1tkEPVFBO08U,"['positive uplifting music', ""Women's fight songs"", 'Songs to make you feel stronger ❤️']","['This Is Me - Keala Settle', 'This Is Me - Keala Settle', 'This Is Me - Keala Settle']",3
6Uy6K3KdmUdAfelUp0SeXn,"['positive uplifting music', 'EMPOWERING SONGS FOR WOMEN✨', ""Women's fight songs"", 'Marathon hype tf up: running playlist', 'motivated mornings.', ""Powerful Anthems for when you're in a funk""]","['Brave - Sara Bareilles', 'Brave - Sara Bareilles', 'Brave - Sara Bareilles', 'Brave - Sara Bareilles', 'Brave - Sara Bareilles', 'Brave - Sara Bareilles']",6
4esOae7i4rqTbAu9o5Pxco,"['positive uplifting music', 'GIRL BOSS ANTHEMS 💋', 'Songs About Fire']","['Girl on Fire - Alicia Keys', 'Girl on Fire - Alicia Keys', 'Girl on Fire - Alicia Keys']",3
0ikz6tENMONtK6qGkOrU3c,"['positive uplifting music', 'Feel Good', 'Old time Rock and Roll', '80s Hits - Best of the 80s', 'Clásicos de los 80 y 90 en Inglés | Música Disco, Dance, Electrónica, New Wave, Pop y Rock ', '70s, 80s, 90s road trip jams', 'Awesome 80s Workout Mix', 'Fun Wedding Dance Songs', 'Pride Classics🏳️\u200d🌈Best LGBTQ+ Songs Playlist🏳️\u200d🌈Nostalgic Disco Fiver🏳️\u200d🌈Gay Pride Hits']","['Wake Me Up Before You Go-Go - Wham!', 'Wake Me Up Before You Go-Go - Wham!', 'Wake Me Up Before You Go-Go - Wham!', 'Wake Me Up Before You Go-Go - Wham!', 'Wake Me Up Before You Go-Go - Wham!', 'Wake Me Up Before You Go-Go - Wham!', 'Wake Me Up Before You Go-Go - Wham!', 'Wake Me Up Before You Go-Go - Wham!', 'Wake Me Up Before You Go-Go - Wham!']",9
7s25THrKz86DM225dOYwnr,"['positive uplifting music', 'Red Bull Dance Your Style', 'Best Soul Of All Time', 'Soul Classics - The Greatest Soul Songs', 'DISCO MUSIC PLAYLIST 🕺 💃 ']","['Respect - Aretha Franklin', 'Respect - Aretha Franklin', 'Respect - Aretha Franklin', 'Respect - Aretha Franklin', 'Respect - Aretha Franklin']",5
0WHGaWEBoeHOhJSrU1rO12,"['Uplifting instrumentals - inspiring, positive, healing, relaxing to feel free and Whole..', 'Chill Acoustic Instrumentals', 'Chill Acoustic Instrumentals']","['Ease - Andrew Gialanella', 'Ease - Andrew Gialanella', 'Ease - Andrew Gialanella']",3
0PPaP2maiBNQeI9P2K6C3C,"['Uplifting instrumentals - inspiring, positive, healing, relaxing to feel free and Whole..', 'Cozy Winter Instrumentals', 'Cozy Fall Instrumentals', 'Cozy Spring Instrumentals']","['Reaching - Andrew Gialanella', 'Reaching - Andrew Gialanella', 'Reaching - Andrew Gialanella', 'Reaching - Andrew Gialanella']",4
4C37TUWy0tAaPZriW4cnBn,"['Uplifting instrumentals - inspiring, positive, healing, relaxing to feel free and Whole..', 'Peaceful Music (Instrumental)', 'Calm Instrumental Music']","['Echoes of Redemption - Simon Wester', 'Echoes of Redemption - Simon Wester', 'Echoes of Redemption - Simon Wester']",3
6si5J3eOsYxhXvIp1O3Mtd,"['Pineal Gland Activation 963 Hz | Meditation Music Third Eye Opening | Alpha Meditation', 'Pineal Gland Activation 963 Hz | Meditation Music Third Eye Opening | Alpha Meditation', 'Pineal Gland Activation 963 Hz | Meditation Music Third Eye Opening | Alpha Meditation', 'Pineal Gland Activation 963 Hz | Meditation Music Third Eye Opening | Alpha Meditation']","['963 Hz Activate Pineal Gland - Frecuencia Alquímica', '963 Hz Activate Pineal Gland - Frecuencia Alquímica', '963 Hz Activate Pineal Gland - Frecuencia Alquímica', '963 Hz Activate Pineal Gland - Frecuencia Alquímica']",4
3TvMUtZf4juZmw3Edj2yLH,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music']","['Golden - Bogomolove', 'Golden - Bogomolove', 'Golden - Bogomolove', 'Golden - Bogomolove', 'Golden - Bogomolove', 'Golden - Bogomolove', 'Golden - Bogomolove', 'Golden - Bogomolove']",8
5iN3d4EXZr1zZ7n4ZgzSFs,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music']","['No Worries - IONA', 'No Worries - IONA', 'No Worries - IONA', 'No Worries - IONA', 'No Worries - IONA', 'No Worries - IONA', 'No Worries - IONA', 'No Worries - IONA']",8
7FhICHmfYDfsPP3EGLpK4d,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music']","['8-Beat - Sam Cross', '8-Beat - Sam Cross', '8-Beat - Sam Cross', '8-Beat - Sam Cross', '8-Beat - Sam Cross', '8-Beat - Sam Cross', '8-Beat - Sam Cross', '8-Beat - Sam Cross']",8
4lSegvIokCne15Ms94FhFj,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'productive work lofi 🍉 focus & study music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Lofi Rain Music 🌧️ lofi with rain sounds', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Lofi Rain Music 🌧️ lofi with rain sounds', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes']","[""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute"", ""Don't Think - Frances The Mute""]",26
5o2UxsSOrRKzun90mwDcFA,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'productive work lofi 🍉 focus & study music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes']","['Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski', 'Silent Solitary - Shin-Ski']",24
2bCj6NiPvikQpQ0CoKqWyQ,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'productive work lofi 🍉 focus & study music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes']","['Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou', 'Zealous - Hewie Lou']",24
5iJUhAVw8FGz4kW2qx85Z3,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'productive work lofi 🍉 focus & study music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music']","['Enlight - Devon Rea', 'Enlight - Devon Rea', 'Enlight - Devon Rea', 'Enlight - Devon Rea', 'Enlight - Devon Rea', 'Enlight - Devon Rea', 'Enlight - Devon Rea', 'Enlight - Devon Rea', 'Enlight - Devon Rea', 'Enlight - Devon Rea', 'Enlight - Devon Rea', 'Enlight - Devon Rea', 'Enlight - Devon Rea', 'Enlight - Devon Rea', 'Enlight - Devon Rea']",15
0AVjf7P0zyHVqb1viPhCvj,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'productive work lofi 🍉 focus & study music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music']","['Chillin - Sineg', 'Chillin - Sineg', 'Chillin - Sineg', 'Chillin - Sineg', 'Chillin - Sineg', 'Chillin - Sineg', 'Chillin - Sineg', 'Chillin - Sineg', 'Chillin - Sineg', 'Chillin - Sineg', 'Chillin - Sineg', 'Chillin - Sineg', 'Chillin - Sineg', 'Chillin - Sineg', 'Chillin - Sineg']",15
33VrKSlFyLgSAgbGzs4HYu,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes']","['Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski', 'Night Tale - Shin-Ski']",17
0zFauNcMZ3cQUEbJWRS3zd,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'productive work lofi 🍉 focus & study music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music']","['Colors - Leo Motta', 'Colors - Leo Motta', 'Colors - Leo Motta', 'Colors - Leo Motta', 'Colors - Leo Motta', 'Colors - Leo Motta', 'Colors - Leo Motta', 'Colors - Leo Motta', 'Colors - Leo Motta', 'Colors - Leo Motta', 'Colors - Leo Motta', 'Colors - Leo Motta', 'Colors - Leo Motta', 'Colors - Leo Motta', 'Colors - Leo Motta']",15
6gdrvTO9UXxMGocyovJoRv,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'productive work lofi 🍉 focus & study music', 'productive work lofi 🍉 focus & study music', 'Lofi Rain Music 🌧️ lofi with rain sounds', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Lofi Rain Music 🌧️ lofi with rain sounds']","['astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether', 'astral plane - The Aether']",17
6r36DF0LsTBkn2rf3kBGyi,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music']","['Smooth as Butter - Ben Rijkmans', 'Smooth as Butter - Ben Rijkmans', 'Smooth as Butter - Ben Rijkmans', 'Smooth as Butter - Ben Rijkmans', 'Smooth as Butter - Ben Rijkmans', 'Smooth as Butter - Ben Rijkmans', 'Smooth as Butter - Ben Rijkmans', 'Smooth as Butter - Ben Rijkmans']",8
5HGbQXZ3huxeI3Jndy78Ub,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'productive work lofi 🍉 focus & study music', 'productive work lofi 🍉 focus & study music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Lofi Rain Music 🌧️ lofi with rain sounds', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes', 'productive work lofi 🍉 focus & study music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Lofi Rain Music 🌧️ lofi with rain sounds', 'lofi Jazz Cafe 🎷Study Beats & Chill Vibes']","['Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski', 'Word Up - Shin-Ski']",26
3hXdeMowc15clwPSyWcco7,"['Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music', 'Energetic Upbeat lofi 🍉 Jazzhop Beats & Chillhop Music']","['Fiesta - RejSende', 'Fiesta - RejSende', 'Fiesta - RejSende', 'Fiesta - RejSende', 'Fiesta - RejSende', 'Fiesta - RejSende', 'Fiesta - RejSende', 'Fiesta - RejSende']",8
